Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	tree_length
4572	-2427.746	-2504.742	76.99613	0.0283	0.109268	0.118321	0.0743088	0.0988702	0.00345524	0.00857341	0.0128897	0.0259909	0.0180258	0.0943636	0.0112086	0.03639	0.0122903	0.0703055	0.125765	0.0405896	0.1372	0.0937955	0.102241	0.0811524	0.0125232	0.0337061	0.131288	0.164695	0.090257	0.0652622	0.00137155	0.171962	0.149899	0.0705654	0.151039	0.0446722	0.0382964	0.0149787	0.100258	0.0923576	0.0889413	0.133821	0.0500608	0.0751467	0.0195629	0.0732822	0.0214302	0.0299561	0.0264265	0.0827736	0.0898368	0.0617937	0.0387715	0.163705	0.151481	0.0719084	0.160947	0.124536	0.299304	0.555263	0.832316	1.20147	1.80095	3.34108	0.8722338	0.00690107	0.0266454	0.0288531	0.0181205	0.0241099	0.000842573	0.00209066	0.00314322	0.00633799	0.00439567	0.0230109	0.00273327	0.00887385	0.00299704	0.0171443	0.0306682	0.00989793	0.0334568	0.0228724	0.0249318	0.0197893	0.00305384	0.00821935	0.0320151	0.0401616	0.0220095	0.0159144	0.000334458	0.0419335	0.0365536	0.0172076	0.0368315	0.0108935	0.00933873	0.00365261	0.0244483	0.0225218	0.0216887	0.0326327	0.0122075	0.0183248	0.0047705	0.0178701	0.00522584	0.00730491	0.00644421	0.0201847	0.0219071	0.0150686	0.00945457	0.03992	0.0369392	0.0175351	0.0392477	0.0303685	4.100817
4608	-2432.711	-2509.849	77.13841	0.0292512	0.0746054	0.0685091	0.0489002	0.118918	0.0376919	0.0405734	0.0310879	0.0467364	0.0370556	0.0901597	0.00890765	0.0329346	0.0387689	0.0778029	0.0876193	0.0941521	0.034694	0.0696542	0.0646428	0.0962422	0.00910829	0.0425715	0.13618	0.0335432	0.100447	0.112073	0.00389221	0.144078	0.0199002	0.0537411	0.185203	0.0712005	0.0486196	0.0228488	0.227632	0.0673915	0.0545456	0.0691507	0.0111261	0.0780641	0.0840044	0.0312333	0.0645216	0.0691252	0.0408848	0.0913076	0.101125	0.0757465	0.129745	0.124528	0.129117	0.0739438	0.169077	0.147579	0.323816	0.576994	0.842345	1.18716	1.73312	3.08817	0.815318	0.00721866	0.0184113	0.0169068	0.0120677	0.0293468	0.00930167	0.0100128	0.00767192	0.0115337	0.00914465	0.0222498	0.00219825	0.00812766	0.00956745	0.0192004	0.0216229	0.023235	0.00856184	0.0171894	0.0159527	0.0237508	0.00224776	0.0105059	0.0336068	0.00827786	0.0247885	0.0276575	0.000960526	0.0355558	0.00491102	0.0132623	0.0457048	0.017571	0.0119984	0.00563867	0.0561755	0.016631	0.0134609	0.0170651	0.00274573	0.0192648	0.0207308	0.0077078	0.0159228	0.0170588	0.0100896	0.0225331	0.0249558	0.0186929	0.0320188	0.0307311	0.0318637	0.018248	0.0417251	0.0364199	4.052162
4644	-2425.443	-2501.557	76.11314	0.0566385	0.153127	0.103083	0.0760008	0.0906143	0.0450118	0.0232543	0.0212909	0.0284672	0.0316714	0.102366	0.0038341	0.0254623	0.0370481	0.0860873	0.130197	0.0137771	0.107057	0.0362022	0.10215	0.140032	0.0145103	0.0738052	0.21064	0.0731212	0.0990026	0.217746	0.00276803	0.203149	0.020632	0.175209	0.126634	0.0736269	0.120211	0.0189082	0.180515	0.0694722	0.00799846	0.0798987	0.0492583	0.0411127	0.0646142	0.0937644	0.0311527	0.0668174	0.0723561	0.142861	0.0412379	0.0515411	0.0907233	0.179688	0.105417	0.114681	0.174049	0.101729	0.30116	0.556939	0.833099	1.20034	1.79553	3.3205	0.8677655	0.0123068	0.0332723	0.0223986	0.0165139	0.0196893	0.00978045	0.00505285	0.00462623	0.00618553	0.00688176	0.0222427	0.000833097	0.00553261	0.00805005	0.0187056	0.02829	0.00299358	0.023262	0.00786624	0.0221957	0.0304269	0.00315289	0.0160369	0.0457692	0.0158882	0.0215119	0.0473132	0.000601455	0.0441415	0.00448306	0.0380705	0.0275159	0.0159981	0.0261202	0.0041085	0.0392234	0.0150954	0.00173796	0.0173609	0.0107032	0.00893323	0.0140398	0.0203737	0.00676905	0.0145185	0.015722	0.0310418	0.00896043	0.0111992	0.0197129	0.0390437	0.0229058	0.0249187	0.0378184	0.0221042	4.60222
4680	-2432.313	-2507.96	75.64711	0.0120066	0.146806	0.0652921	0.153686	0.0813084	0.0645641	0.014877	0.0909309	0.0230604	0.100541	0.145075	0.0127646	0.0177199	0.00724749	0.135036	0.111195	0.089631	0.18035	0.0705729	0.0956856	0.116564	0.0704502	0.0914836	0.145379	0.156863	0.0905726	0.077859	0.0115321	0.187284	0.026762	0.147957	0.106905	0.0674002	0.0748941	0.0133524	0.25688	0.0980315	0.0769404	0.0879783	0.0481071	0.0650552	0.035303	0.0905983	0.0252087	0.00533867	0.0826915	0.066253	0.0746817	0.0399546	0.0855911	0.246318	0.0547839	0.109063	0.176283	0.15952	0.320777	0.574347	0.841137	1.18887	1.74111	3.11743	0.8221356	0.00245625	0.0300329	0.0133571	0.0314404	0.0166336	0.0132082	0.00304346	0.0186022	0.00471757	0.0205681	0.0296787	0.00261131	0.00362505	0.00148265	0.027625	0.0227476	0.0183362	0.036895	0.0144374	0.0195748	0.0238461	0.0144123	0.0187152	0.029741	0.0320902	0.0185289	0.015928	0.00235919	0.0383135	0.00547484	0.0302683	0.02187	0.0137884	0.0153214	0.00273155	0.0525512	0.0200548	0.0157401	0.0179981	0.00984149	0.0133086	0.0072221	0.0185341	0.00515706	0.00109216	0.0169166	0.0135537	0.015278	0.00817371	0.0175098	0.0503905	0.0112074	0.0223115	0.036063	0.0326337	4.88819
4716	-2429.365	-2505.698	76.33272	0.081556	0.169419	0.123242	0.0805195	0.0680807	0.117565	0.0103313	0.0258969	0.0235294	0.0200558	0.132459	0.017278	0.0306372	0.0271033	0.0827991	0.050812	0.0562543	0.201991	0.0933127	0.0700802	0.0830919	0.0194471	0.13512	0.162006	0.11203	0.0870837	0.0824836	0.0233362	0.130719	0.015316	0.188344	0.100898	0.0843743	0.0562085	0.065668	0.315729	0.00849676	0.0297482	0.0210412	0.00787835	0.0804616	0.111522	0.0793135	0.0654657	0.000494214	0.0559602	0.146017	0.0938528	0.0724455	0.118511	0.147135	0.0684849	0.0240898	0.126767	0.141622	0.353576	0.602274	0.853689	1.17139	1.66037	2.82824	0.751743	0.0179477	0.0372834	0.0271213	0.0177196	0.0149823	0.025872	0.00227358	0.00569903	0.00517804	0.0044136	0.0291498	0.00380231	0.00674222	0.00596453	0.0182213	0.011182	0.0123797	0.0444515	0.020535	0.0154223	0.0182857	0.00427965	0.0297353	0.0356521	0.0246541	0.0191642	0.0181519	0.00513551	0.0287669	0.00337053	0.0414482	0.0222042	0.0185679	0.0123696	0.0144513	0.0694814	0.00186985	0.00654657	0.00463046	0.00173376	0.0177069	0.0245422	0.0174542	0.0144068	0.00010876	0.012315	0.0321335	0.0206538	0.0159428	0.0260803	0.0323795	0.0150712	0.00530135	0.0278972	0.0311662	4.544085
4752	-2428.584	-2505.032	76.4483	0.0614651	0.103224	0.0435787	0.0782511	0.0814938	0.0118357	0.00633619	0.0435052	0.0499151	0.0338446	0.164862	0.0242808	0.0136312	0.027336	0.0656464	0.120267	0.0769173	0.0522433	0.0561835	0.0854294	0.155451	0.0465476	0.0479589	0.116222	0.115395	0.0847582	0.106735	0.00476818	0.136145	0.0472292	0.135999	0.119843	0.223259	0.0031044	0.0856671	0.26282	0.0437957	0.0266148	0.0671694	0.0053944	0.171347	0.103175	0.126424	0.020394	0.0501461	0.0579928	0.121548	0.0790697	0.0906414	0.0809866	0.106913	0.101498	0.0895443	0.111376	0.12983	0.350909	0.600054	0.852706	1.17274	1.66652	2.84974	0.7572175	0.0137321	0.0230616	0.00973607	0.0174823	0.0182068	0.00264424	0.00141559	0.00971965	0.0111517	0.00756133	0.0368324	0.00542465	0.00304539	0.00610722	0.0146663	0.0268692	0.0171843	0.0116718	0.0125521	0.0190861	0.0347298	0.0103993	0.0107147	0.0259656	0.0257807	0.0189361	0.0238461	0.00106527	0.0304165	0.0105516	0.0303841	0.0267744	0.0498791	0.000693565	0.0191392	0.0587174	0.00978454	0.00594611	0.0150065	0.00120518	0.0382811	0.0230508	0.0282448	0.00455629	0.0112033	0.0129564	0.0271554	0.0176652	0.0202505	0.0180935	0.0238859	0.0226759	0.0200054	0.024883	0.0290058	4.47601
4788	-2432.562	-2510.371	77.80895	0.0605325	0.178398	0.186369	0.0778386	0.0211565	0.0308877	0.0208766	0.0348547	0.0420416	0.0430405	0.064823	0.00563821	0.0326154	0.0158449	0.0791187	0.0716376	0.0832515	0.102337	0.0375474	0.0396603	0.13572	0.0032556	0.0317937	0.0886606	0.0854	0.0921327	0.060525	0.00188472	0.0967637	0.0198582	0.16057	0.094105	0.10274	0.00169994	0.0800269	0.15604	0.0149724	0.0104173	0.0400517	0.0381869	0.0375464	0.0757632	0.0471384	0.0626577	0.0580586	0.0158627	0.047943	0.0727137	0.0694713	0.0839387	0.0944285	0.0463529	0.0689649	0.192232	0.0572725	0.259221	0.517661	0.814306	1.22804	1.93177	3.85772	0.9761973	0.0169387	0.0499209	0.0521514	0.0217814	0.00592018	0.00864324	0.00584188	0.00975334	0.0117644	0.012044	0.0181393	0.00157773	0.0091267	0.00443386	0.0221396	0.0200462	0.0232961	0.0286369	0.0105068	0.0110981	0.0379783	0.000911009	0.00889679	0.0248098	0.0238973	0.0257813	0.0169366	0.000527398	0.0270772	0.00555689	0.0449321	0.0263332	0.0287495	0.00047569	0.0223938	0.0436644	0.00418969	0.00291506	0.0112076	0.0106858	0.0105066	0.0212007	0.0131906	0.0175334	0.0162464	0.00443882	0.0134158	0.0203473	0.01944	0.0234884	0.0264238	0.0129709	0.0192983	0.0537921	0.0160265	3.57362
4824	-2426.095	-2502.858	76.76318	0.0565622	0.209551	0.0721817	0.117905	0.0502176	0.0519932	0.0176097	0.030868	0.0252468	0.0208842	0.0842507	0.0107694	0.075793	0.00591263	0.117163	0.0854729	0.0797356	0.135756	0.0754815	0.0720245	0.122962	0.022336	0.0402032	0.192771	0.0626977	0.0908144	0.079443	0.0247276	0.167135	0.038346	0.127071	0.168321	0.0473568	0.037147	0.0457262	0.138484	0.00229503	0.0382985	0.077929	0.0959751	0.165696	0.0481458	0.0674105	0.0594458	0.0461606	0.0207245	0.0643368	0.0360934	0.0575939	0.0905188	0.135602	0.0770588	0.0565968	0.189609	0.163938	0.347523	0.597223	0.851449	1.17447	1.67442	2.87751	0.76423	0.0131713	0.048797	0.0168085	0.0274559	0.0116939	0.0121074	0.00410067	0.00718806	0.00587908	0.00486319	0.019619	0.0025078	0.0176495	0.00137684	0.0272831	0.0199036	0.0185676	0.0316127	0.0175769	0.0167719	0.0286334	0.00520124	0.0093619	0.0448894	0.0146	0.0211474	0.0184994	0.00575818	0.0389199	0.0089294	0.0295903	0.0391958	0.0110277	0.00865021	0.010648	0.032248	0.00053443	0.00891834	0.0181469	0.0223492	0.0385846	0.0112114	0.0156975	0.0138428	0.0107492	0.00482599	0.0149817	0.00840486	0.0134116	0.0210786	0.0315768	0.0179442	0.0131794	0.0441531	0.0381752	4.294349
4860	-2437.801	-2514.123	76.32212	0.0536092	0.145498	0.158389	0.0382605	0.126093	0.0354712	0.00160083	0.00658923	0.0386186	0.0184795	0.0943688	0.0102404	0.0537822	0.0444175	0.112265	0.0904958	0.107231	0.0471669	0.070146	0.0554065	0.138666	0.0480774	0.103776	0.0744672	0.0681079	0.0822693	0.099095	0.0372518	0.100769	0.151939	0.0213421	0.098709	0.0750634	0.059717	0.112153	0.0422623	0.197959	0.140594	0.147952	0.0439941	0.0130384	0.0800323	0.114531	0.0842044	0.11459	0.0503564	0.184345	0.000284643	0.0933182	0.282694	0.022491	0.0646159	0.153096	0.0324526	0.0591881	0.313797	0.568217	0.838326	1.19285	1.75989	3.18678	0.8380438	0.0119091	0.0323218	0.0351857	0.00849945	0.0280112	0.00787982	0.000355619	0.00146378	0.00857899	0.00410516	0.0209637	0.00227486	0.0119475	0.00986719	0.0249394	0.0201033	0.023821	0.010478	0.0155827	0.0123084	0.0308042	0.0106802	0.0230534	0.0165426	0.0151299	0.0182758	0.0220136	0.00827535	0.0223856	0.0337527	0.00474108	0.0219279	0.0166751	0.0132659	0.0249145	0.00938842	0.0439759	0.0312325	0.032867	0.00977315	0.00289643	0.0177789	0.0254426	0.0187057	0.0254558	0.0111865	0.0409517	6.32325e-05	0.0207303	0.0627995	0.00499629	0.0143542	0.0340098	0.00720924	0.0131484	4.501531
4896	-2433.523	-2508.842	75.31958	0.0435797	0.126071	0.193816	0.0749355	0.0403524	0.0802319	0.0206247	0.102009	0.0378863	0.0142682	0.166402	0.0161642	0.0362497	0.00062792	0.178728	0.0648869	0.110336	0.186272	0.0874545	0.108883	0.0987171	0.017642	0.0150243	0.128235	0.0583504	0.10875	0.105268	0.017927	0.133885	0.0328577	0.16829	0.185207	0.0360076	0.184688	0.0708942	0.338172	0.0162374	0.0135801	0.0784902	0.0708691	0.0700093	0.0302615	0.0630641	0.0890815	0.0837726	0.120031	0.130649	0.0638849	0.0887914	0.110737	0.0870736	0.175006	0.086099	0.157075	0.18923	0.357451	0.605484	0.855106	1.16945	1.65157	2.79759	0.7438625	0.00852225	0.024654	0.0379019	0.0146541	0.00789114	0.0156898	0.00403328	0.0199484	0.00740888	0.00279022	0.0325409	0.003161	0.00708884	0.000122793	0.0349512	0.012689	0.0215768	0.0364264	0.0171022	0.0212927	0.0193047	0.00345	0.00293809	0.0250771	0.0114107	0.0212666	0.0205857	0.00350572	0.026182	0.0064255	0.0329101	0.0362182	0.00704148	0.0361168	0.0138638	0.0661314	0.00317531	0.00265567	0.0153492	0.0138589	0.0136907	0.00591781	0.0123325	0.0174204	0.0163822	0.0234726	0.0255491	0.012493	0.0173636	0.0216553	0.0170277	0.0342234	0.0168371	0.0307168	0.0370049	5.113637
4932	-2433.807	-2511.132	77.32481	0.0327058	0.0679235	0.100782	0.0430562	0.055559	0.0454835	0.0543203	0.00459064	0.0167953	0.072534	0.125404	0.000769561	0.0505162	0.0272934	0.0701363	0.0370425	0.070373	0.0626209	0.0402042	0.0940999	0.0463527	0.0215614	0.0512684	0.155588	0.0809953	0.064587	0.0939406	0.033271	0.0784205	0.152762	0.0500185	0.0398583	0.0786501	0.119683	0.103223	0.0369129	0.328399	0.0694771	0.0864897	0.000418774	0.0613626	0.0850045	0.0830615	0.0283045	0.0942116	0.0120531	0.159063	0.0262228	0.0252478	0.204757	0.0646043	0.026099	0.159988	0.0992411	0.0472781	0.319883	0.573565	0.84078	1.18937	1.74348	3.12614	0.8241542	0.00829973	0.0172369	0.0255754	0.0109263	0.0140992	0.0115423	0.0137848	0.00116496	0.00426214	0.0184069	0.0318237	0.000195291	0.0128194	0.00692622	0.0177984	0.00940024	0.0178585	0.0158913	0.0102026	0.0238797	0.0117629	0.00547161	0.0130103	0.0394835	0.0205541	0.0163902	0.0238392	0.00844315	0.0199007	0.0387664	0.0126932	0.0101148	0.019959	0.030372	0.0261949	0.00936737	0.0833376	0.0176312	0.0219484	0.000106272	0.0155719	0.0215715	0.0210785	0.00718281	0.023908	0.0030587	0.0403654	0.00665455	0.0064071	0.0519609	0.0163946	0.00662311	0.0406	0.0251843	0.0119977	3.940587
4968	-2427.83	-2505.08	77.24934	0.0309158	0.0450705	0.0767826	0.0366141	0.0646375	0.0540324	0.0528545	0.00774277	0.00312004	0.0048743	0.0595913	0.00342027	0.0436265	0.00609044	0.105068	0.0918632	0.0687658	0.0923091	0.0436063	0.0612156	0.12446	0.00242231	0.0194964	0.108621	0.0918465	0.0850817	0.103906	0.00655359	0.131831	0.140586	0.0495472	0.0180759	0.106203	0.0626609	0.0867124	0.00341496	0.162174	0.0955309	0.136642	0.021436	0.0292609	0.101154	0.13433	0.0337901	0.0841525	0.0608079	0.137722	0.0166163	0.063235	0.299783	0.0381108	0.115653	0.134526	0.111612	0.0637614	0.283574	0.540834	0.825507	1.21138	1.84899	3.52641	0.9112699	0.00785879	0.0114569	0.0195181	0.00930729	0.0164308	0.013735	0.0134356	0.00196821	0.000793112	0.00123904	0.0151481	0.000869432	0.0110898	0.00154819	0.0267083	0.0233516	0.0174802	0.0234649	0.0110847	0.015561	0.0316377	0.00061575	0.00495599	0.0276113	0.0233473	0.0216277	0.0264129	0.00166592	0.0335113	0.0357369	0.0125949	0.00459488	0.0269968	0.0159284	0.0220423	0.000868082	0.0412245	0.0242839	0.0347343	0.00544902	0.0074381	0.0257132	0.0341465	0.00858943	0.0213915	0.0154574	0.035009	0.00422387	0.0160743	0.0762048	0.00968774	0.0293989	0.0341965	0.0283717	0.0162081	3.933916
5004	-2433.66	-2511.13	77.47004	0.0611574	0.052011	0.0349277	0.113989	0.0188098	0.0474084	0.0586973	0.0120506	0.0178092	0.00325794	0.081405	0.00189374	0.0518205	0.0198817	0.112637	0.0526905	0.035456	0.167783	0.0327939	0.0605263	0.0319109	0.0162626	0.0383861	0.182729	0.120373	0.0768486	0.110848	0.0135791	0.106483	0.0907777	0.0386977	0.109106	0.047788	0.10349	0.155131	0.0115769	0.148107	0.0793685	0.0598553	0.0159255	0.0317822	0.0720705	0.142892	0.0176206	0.09664	0.0585148	0.147124	0.046433	0.0556907	0.121968	0.0247681	0.0818743	0.18702	0.0510976	0.107401	0.304748	0.560166	0.834602	1.19818	1.78519	3.2814	0.8592019	0.0159382	0.0135546	0.00910252	0.0297067	0.00490204	0.0123551	0.0152971	0.00314052	0.00464125	0.000849053	0.021215	0.000493528	0.013505	0.00518138	0.0293543	0.0137317	0.00924021	0.0437261	0.00854642	0.0157738	0.00831632	0.00423819	0.0100038	0.047621	0.0313705	0.0200275	0.028888	0.00353886	0.0277506	0.0236576	0.010085	0.0284341	0.012454	0.0269707	0.0404287	0.00301707	0.0385982	0.0206843	0.0155989	0.00415034	0.00828276	0.0187823	0.0372391	0.0045921	0.0251854	0.0152496	0.0383419	0.0121009	0.0145136	0.0317862	0.00645483	0.0213373	0.0487394	0.0133166	0.0279899	3.837147
5040	-2425.296	-2500.598	75.30241	0.00756167	0.118942	0.0855991	0.132248	0.068627	0.0173436	0.0395532	0.0423488	0.0214919	0.0179321	0.142037	0.00140544	0.0476811	0.0430696	0.117524	0.160003	0.0450422	0.196709	0.0609806	0.108868	0.0725886	0.0545271	0.0860886	0.192118	0.232599	0.097423	0.0725096	0.012007	0.170704	0.348238	0.104777	0.053907	0.094707	0.10176	0.0361518	0.0365001	0.173031	0.162578	0.0295586	0.0381755	0.0360659	0.0755137	0.176897	0.0610881	0.154196	0.0336665	0.235626	0.0440334	0.106271	0.116659	0.0701477	0.0672522	0.153054	0.0537691	0.122147	0.383475	0.626596	0.864299	1.15701	1.59592	2.60773	0.6930472	0.00146791	0.0230897	0.016617	0.0256728	0.0133223	0.00336683	0.00767829	0.00822099	0.00417214	0.00348109	0.027573	0.000272832	0.00925612	0.00836092	0.0228143	0.0310606	0.00874386	0.0381862	0.0118379	0.0211341	0.0140913	0.0105851	0.016712	0.037295	0.0451534	0.0189123	0.014076	0.00233087	0.033138	0.067602	0.02034	0.0104647	0.0183851	0.0197541	0.00701799	0.00708561	0.0335897	0.0315605	0.00573809	0.00741085	0.00700131	0.0146592	0.0343403	0.0118588	0.0299335	0.00653554	0.045741	0.00854801	0.0206299	0.0226464	0.0136175	0.0130554	0.0297118	0.010438	0.0237119	5.151302
5076	-2428.18	-2503.846	75.66547	0.048319	0.0648083	0.0917963	0.0708162	0.11373	0.00148893	0.00870992	0.114983	0.0923979	0.0430161	0.0939301	0.00177512	0.0284674	0.0142113	0.141983	0.0739199	0.0637724	0.079261	0.0454135	0.123814	0.0720682	0.0263072	0.0418331	0.191599	0.204188	0.102834	0.0676595	0.044498	0.167617	0.240978	0.0285274	0.117965	0.108744	0.0832678	0.0559267	0.137551	0.0701554	0.0963582	0.114811	0.0766385	0.0452546	0.0584507	0.183959	0.261713	0.0709896	0.00467384	0.248934	0.0510884	0.0953998	0.180615	0.0259422	0.0357787	0.227208	0.0351223	0.0987383	0.423793	0.657903	0.877546	1.13954	1.51998	2.35964	0.6207611	0.00968314	0.0129876	0.018396	0.0141916	0.0227916	0.000298382	0.00174547	0.0230426	0.0185166	0.00862044	0.0188236	0.000355735	0.00570489	0.00284794	0.0284534	0.0148136	0.01278	0.0158839	0.00910089	0.0248123	0.0144425	0.00527198	0.00838338	0.0383966	0.0409193	0.020608	0.013559	0.00891743	0.0335906	0.0482922	0.0057169	0.0236403	0.0217923	0.0166869	0.0112077	0.0275652	0.0140592	0.0193102	0.0230083	0.0153584	0.00906904	0.0117135	0.0368655	0.0524474	0.0142263	0.000936639	0.0498866	0.0102381	0.0191182	0.0361954	0.00519882	0.00717006	0.0455325	0.00703852	0.0197872	4.990008
5112	-2430.395	-2507.163	76.7682	0.0473578	0.169362	0.0520835	0.131664	0.0394699	0.00242004	0.0160665	0.00992862	0.0525999	0.0238339	0.196164	0.00999225	0.0165289	0.0122965	0.141147	0.0517602	0.0695425	0.136746	0.0470788	0.0687612	0.175407	0.0102947	0.0538796	0.161324	0.145445	0.117009	0.145455	0.0127282	0.123422	0.160705	0.00157534	0.0915074	0.104335	0.0922412	0.0433874	0.103838	0.120212	0.0175578	0.0923503	0.0778332	0.0242637	0.0690495	0.099458	0.0187951	0.063083	0.0281202	0.0999029	0.0829523	0.0669236	0.203886	0.036591	0.0160557	0.155058	0.0833631	0.0747761	0.3278	0.580445	0.843913	1.18496	1.72282	3.05064	0.8064764	0.0110971	0.0396858	0.0122044	0.0308522	0.00924877	0.000567074	0.00376478	0.00232652	0.0123254	0.00558486	0.045966	0.00234143	0.00387312	0.00288137	0.0330741	0.0121287	0.0162955	0.0320428	0.0110317	0.0161124	0.0411022	0.00241229	0.0126253	0.0378021	0.0340814	0.0274181	0.0340836	0.00298254	0.0289207	0.037657	0.000369141	0.0214424	0.0244483	0.0216144	0.0101667	0.0243318	0.0281686	0.00411422	0.0216399	0.0182382	0.00568557	0.01618	0.0233054	0.00440415	0.0147819	0.00658926	0.0234097	0.0194377	0.0156818	0.0477754	0.00857416	0.00376223	0.0363338	0.019534	0.0175219	4.267588
5148	-2439.466	-2516.462	76.99626	0.102933	0.0518239	0.145027	0.0874924	0.0334073	0.0118522	0.025759	0.0678504	0.0342714	0.00123723	0.10577	0.0226681	0.0397532	0.0164596	0.0910362	0.0378795	0.0825137	0.108427	0.0420529	0.042277	0.0357387	0.0036025	0.023696	0.0991222	0.0748783	0.0939455	0.0548401	0.00968326	0.0992318	0.105375	0.017977	0.0472966	0.155686	0.0739935	0.0968411	0.324111	0.0842293	0.0199101	0.138874	0.0819541	0.0429892	0.0986066	0.133908	0.0449508	0.0761763	0.0142092	0.171005	0.162443	0.0397148	0.131679	0.0355765	0.0201927	0.14804	0.0292122	0.0532874	0.230765	0.489121	0.800025	1.24996	2.04448	4.33341	1.060276	0.0257754	0.0129772	0.036316	0.0219089	0.00836548	0.00296789	0.00645029	0.0169904	0.00858187	0.000309814	0.0264857	0.0056763	0.00995455	0.00412164	0.0227963	0.00948537	0.0206622	0.0271511	0.0105304	0.0105865	0.00894928	0.000902098	0.00593369	0.0248211	0.0187502	0.0235248	0.0137324	0.00242478	0.0248485	0.0263868	0.00450161	0.0118435	0.0389851	0.0185286	0.0242499	0.0811602	0.0210918	0.00498567	0.0347752	0.0205221	0.0107649	0.024692	0.0335319	0.0112561	0.0190752	0.0035581	0.0428212	0.0406771	0.00994495	0.0329736	0.00890867	0.00505644	0.0370706	0.007315	0.0133436	3.993467
5184	-2439.313	-2515.097	75.78473	0.164596	0.0604298	0.127633	0.141235	0.0783406	0.0116966	0.00120801	0.00778669	0.0121694	0.00771756	0.136697	0.00638205	0.0471129	0.0452819	0.0816356	0.0880573	0.0164363	0.116651	0.0474438	0.0568352	0.0729517	0.00165925	0.0751818	0.327248	0.0575538	0.0958528	0.0630863	0.00404991	0.187058	0.221281	0.0507742	0.0392907	0.0759456	0.0211367	0.0296939	0.144074	0.0890196	0.0338795	0.161769	0.0807731	0.061858	0.118101	0.256542	0.112714	0.13259	0.204947	0.0711936	0.259605	0.0629977	0.243038	0.0142292	0.0822191	0.131695	0.0181591	0.0222811	0.380024	0.62384	0.863111	1.1586	1.60298	2.63141	0.6995838	0.0337301	0.0123837	0.0261553	0.0289429	0.0160541	0.00239695	0.000247554	0.0015957	0.00249383	0.00158153	0.0280129	0.00130785	0.00965469	0.00927948	0.0167293	0.0180453	0.00336823	0.023905	0.0097225	0.011647	0.0149497	0.000340025	0.0154068	0.0670619	0.0117943	0.0196428	0.0129281	0.000829933	0.0383331	0.0453463	0.010405	0.0080517	0.0155633	0.00433148	0.00608507	0.0295246	0.0182425	0.00694282	0.0331509	0.0165526	0.0126763	0.0242021	0.0525724	0.0230981	0.0271712	0.041999	0.0145895	0.0532	0.0129099	0.049805	0.00291595	0.0168489	0.0269878	0.00372128	0.00456598	4.879796
